n,eta,sigma_y,x_diff_01,x_diff_02,x_diff_03,x_diff_04,x_diff_05,x_diff_06,x_diff_07,x_diff_08
0.30000000,33.33422222,355.55555556,0.5612781047821045,1.4888076782226562,2.151421546936035,2.292288303375244,2.2949299812316895,2.296217441558838,2.296909809112549,2.2949886322021484
0.30000000,33.33422222,400.00000000,0.5149757862091064,1.3027739524841309,1.8298115730285645,1.9106745719909668,1.9150238037109375,1.9171156883239746,1.9180002212524414,1.9161982536315918
0.30000000,66.66744444,0.00000000,0.9465363025665283,2.807605266571045,4.332880973815918,5.115843772888184,5.3880767822265625,5.47868537902832,5.532712936401367,5.572315216064453
0.30000000,66.66744444,44.44444444,0.8691821098327637,2.5616869926452637,3.928554058074951,4.607306480407715,4.817736625671387,4.880653381347656,4.908524036407471,4.930784225463867
0.30000000,66.66744444,88.88888889,0.7999963760375977,2.3334879875183105,3.547523021697998,4.119221210479736,4.262853622436523,4.29541015625,4.312017917633057,4.327674388885498
0.30000000,66.66744444,133.33333333,0.7367243766784668,2.117079257965088,3.191946029663086,3.6521363258361816,3.742119312286377,3.7553658485412598,3.7664222717285156,3.7772555351257324
0.30000000,66.66744444,177.77777778,0.6788368225097656,1.9176092147827148,2.855447769165039,3.21697998046875,3.258139133453369,3.2635927200317383,3.269876003265381,3.2762389183044434
0.30000000,66.66744444,222.22222222,0.6249394416809082,1.7229185104370117,2.532613754272461,2.8041110038757324,2.8150906562805176,2.8182005882263184,2.8213562965393066,2.824509620666504
0.30000000,66.66744444,266.66666667,0.5753087997436523,1.537405014038086,2.2221102714538574,2.4166717529296875,2.417088031768799,2.417479991912842,2.418713092803955,2.4201455116271973
0.30000000,66.66744444,311.11111111,0.5296626091003418,1.3578391075134277,1.9219169616699219,2.053593635559082,2.0533742904663086,2.0537490844726562,2.0539026260375977,2.0539140701293945
0.30000000,66.66744444,355.55555556,0.48726773262023926,1.1860504150390625,1.6309614181518555,1.7108745574951172,1.712357521057129,1.712925910949707,1.7130427360534668,1.7128758430480957
0.30000000,66.66744444,400.00000000,0.44794583320617676,1.0224545001983643,1.3504552841186523,1.3920378684997559,1.3942742347717285,1.3951187133789062,1.3956756591796875,1.3959050178527832
0.30000000,100.00066667,0.00000000,0.8108985424041748,2.3506975173950195,3.5266528129577637,4.082565784454346,4.263888835906982,4.341870307922363,4.39439058303833,4.440384387969971
0.30000000,100.00066667,44.44444444,0.748563289642334,2.146249771118164,3.197972297668457,3.6623287200927734,3.8008885383605957,3.8560357093811035,3.8967137336730957,3.9341068267822266
0.30000000,100.00066667,88.88888889,0.6915273666381836,1.9487433433532715,2.8828630447387695,3.2659502029418945,3.362541675567627,3.4014153480529785,3.4348254203796387,3.4660067558288574
0.30000000,100.00066667,133.33333333,0.6385838985443115,1.7642407417297363,2.580617904663086,2.886855125427246,2.9493637084960938,2.9775614738464355,3.004073143005371,3.028191089630127
0.30000000,100.00066667,177.77777778,0.5895915031433105,1.5834317207336426,2.2885475158691406,2.5299744606018066,2.566758632659912,2.5891008377075195,2.6105971336364746,2.6309609413146973
0.30000000,100.00066667,222.22222222,0.544518232345581,1.4111056327819824,2.0064644813537598,2.188844680786133,2.2107906341552734,2.229098320007324,2.246847152709961,2.2635345458984375
0.30000000,100.00066667,266.66666667,0.5024182796478271,1.2440361976623535,1.7327814102172852,1.869466781616211,1.8855972290039062,1.901444435119629,1.9159479141235352,1.9292879104614258
0.30000000,100.00066667,311.11111111,0.4632909297943115,1.0868315696716309,1.470026969909668,1.5648326873779297,1.5790400505065918,1.5936813354492188,1.607039451599121,1.6196436882019043
0.30000000,100.00066667,355.55555556,0.4268014430999756,0.9331679344177246,1.2177844047546387,1.2788805961608887,1.2949624061584473,1.3104219436645508,1.324267864227295,1.3367810249328613
0.30000000,100.00066667,400.00000000,0.3926365375518799,0.7903995513916016,0.9809074401855469,1.0177311897277832,1.0351295471191406,1.0509815216064453,1.0645976066589355,1.076812744140625
0.30000000,133.33388889,0.00000000,0.7042069435119629,1.9836201667785645,2.908541202545166,3.3093361854553223,3.452061653137207,3.529366970062256,3.5907340049743652,3.6450791358947754
0.30000000,133.33388889,44.44444444,0.6520862579345703,1.8011932373046875,2.6242685317993164,2.959855556488037,3.0713272094726562,3.136847496032715,3.1929898262023926,3.2432241439819336
0.30000000,133.33388889,88.88888889,0.6036574840545654,1.6295814514160156,2.3489017486572266,2.628757953643799,2.714890956878662,2.7705678939819336,2.8191933631896973,2.8631367683410645
0.30000000,133.33388889,133.33333333,0.559079647064209,1.4610590934753418,2.083606719970703,2.3114986419677734,2.3804807662963867,2.428328037261963,2.4710192680358887,2.5099854469299316
0.30000000,133.33388889,177.77777778,0.517357587814331,1.3009920120239258,1.8259849548339844,2.010124683380127,2.0630507469177246,2.1040353775024414,2.142508029937744,2.1768884658813477
0.30000000,133.33388889,222.22222222,0.4783976078033447,1.1460824012756348,1.577310562133789,1.7216792106628418,1.7698450088500977,1.8089876174926758,1.8429274559020996,1.874046802520752
0.30000000,133.33388889,266.66666667,0.44202089309692383,0.9998443126678467,1.3386421203613281,1.4501328468322754,1.4939556121826172,1.5311651229858398,1.5631155967712402,1.5908584594726562
0.30000000,133.33388889,311.11111111,0.4079575538635254,0.8586022853851318,1.1123175621032715,1.1941752433776855,1.235013484954834,1.2710018157958984,1.3012852668762207,1.3274273872375488
0.30000000,133.33388889,355.55555556,0.3759286403656006,0.7301154136657715,0.9002439975738525,0.9587397575378418,0.9979548454284668,1.0313971042633057,1.0593433380126953,1.083242416381836
0.30000000,133.33388889,400.00000000,0.3457918167114258,0.6103701591491699,0.7130165100097656,0.7532093524932861,0.784653902053833,0.8114898204803467,0.8343231678009033,0.8549456596374512
0.30000000,166.66711111,0.00000000,0.6189017295837402,1.671022891998291,2.4048447608947754,2.715592861175537,2.8428525924682617,2.931675910949707,3.00736665725708,3.0741734504699707
0.30000000,166.66711111,44.44444444,0.5746896266937256,1.5107064247131348,2.153573989868164,2.419088840484619,2.5292139053344727,2.606034755706787,2.6735172271728516,2.734973430633545
0.30000000,166.66711111,88.88888889,0.5332679748535156,1.353315830230713,1.9104070663452148,2.133571147918701,2.228609085083008,2.3008527755737305,2.361374855041504,2.4155025482177734
0.30000000,166.66711111,133.33333333,0.49448251724243164,1.2048826217651367,1.6742854118347168,1.8626484870910645,1.9458703994750977,2.011195659637451,2.06589412689209,2.1128525733947754
0.30000000,166.66711111,177.77777778,0.4581613540649414,1.0614171028137207,1.4481306076049805,1.6026530265808105,1.678220272064209,1.7385516166687012,1.7911109924316406,1.8359699249267578
0.30000000,166.66711111,222.22222222,0.42395687103271484,0.9248244762420654,1.2308382987976074,1.356248378753662,1.426816463470459,1.482682704925537,1.5312080383300781,1.5722365379333496
0.30000000,166.66711111,266.66666667,0.3917717933654785,0.7971434593200684,1.0268027782440186,1.1266632080078125,1.189622402191162,1.2414240837097168,1.286242961883545,1.3240056037902832
0.30000000,166.66711111,311.11111111,0.36149120330810547,0.6793408393859863,0.8380420207977295,0.9142072200775146,0.9691314697265625,1.0172398090362549,1.0573463439941406,1.091611385345459
0.30000000,166.66711111,355.55555556,0.33299994468688965,0.5712499618530273,0.6733353137969971,0.7293379306793213,0.7752165794372559,0.8137438297271729,0.846282958984375,0.8771295547485352
0.30000000,166.66711111,400.00000000,0.30648088455200195,0.47470951080322266,0.5313601493835449,0.5713582038879395,0.6046593189239502,0.63625168800354,0.6636655330657959,0.6879494190216064
0.30000000,200.00033333,0.00000000,0.5491957664489746,1.405344009399414,1.9882664680480957,2.244913101196289,2.376068115234375,2.472543239593506,2.5565829277038574,2.630843162536621
0.30000000,200.00033333,44.44444444,0.5104751586914062,1.2591099739074707,1.7634100914001465,1.9879279136657715,2.105010986328125,2.1939868927001953,2.271078109741211,2.339412212371826
0.30000000,200.00033333,88.88888889,0.4741649627685547,1.1208629608154297,1.547379970550537,1.7403430938720703,1.8479409217834473,1.931532382965088,2.0007710456848145,2.062631130218506
0.30000000,200.00033333,133.33333333,0.43999648094177246,0.9869942665100098,1.3399810791015625,1.5043220520019531,1.6021366119384766,1.6797571182250977,1.7453231811523438,1.8027920722961426
0.30000000,200.00033333,177.77777778,0.4077599048614502,0.8616170883178711,1.1422748565673828,1.280405044555664,1.368852138519287,1.441270351409912,1.5023112297058105,1.5554237365722656
0.30000000,200.00033333,222.22222222,0.3773612976074219,0.7452733516693115,0.9566445350646973,1.0699057579040527,1.1503987312316895,1.2153892517089844,1.2718863487243652,1.3202013969421387
0.30000000,200.00033333,266.66666667,0.34864306449890137,0.6376132965087891,0.7897956371307373,0.8791906833648682,0.9480109214782715,1.0060217380523682,1.0561537742614746,1.0989189147949219
0.30000000,200.00033333,311.11111111,0.32177114486694336,0.5394954681396484,0.641864538192749,0.7113471031188965,0.7682247161865234,0.8163292407989502,0.8571321964263916,0.8958580493927002
0.30000000,200.00033333,355.55555556,0.29660606384277344,0.4518015384674072,0.515906810760498,0.5662622451782227,0.6091535091400146,0.648296594619751,0.6826350688934326,0.7127931118011475
0.30000000,200.00033333,400.00000000,0.27283811569213867,0.37499427795410156,0.4145669937133789,0.4485757350921631,0.4773569107055664,0.5052745342254639,0.529888391494751,0.5526111125946045
0.30000000,233.33355556,0.00000000,0.49004459381103516,1.1764683723449707,1.638833999633789,1.865699291229248,2.0001425743103027,2.10581636428833,2.197016716003418,2.274502754211426
0.30000000,233.33355556,44.44444444,0.45586514472961426,1.0463776588439941,1.4393258094787598,1.639146327972412,1.7623577117919922,1.862194538116455,1.9468307495117188,2.017930030822754
0.30000000,233.33355556,88.88888889,0.42360997200012207,0.9233527183532715,1.2485332489013672,1.4216604232788086,1.5361042022705078,1.6291184425354004,1.706423282623291,1.773439884185791
0.30000000,233.33355556,133.33333333,0.3931264877319336,0.8078923225402832,1.0680994987487793,1.2148675918579102,1.3208847045898438,1.4061799049377441,1.476792335510254,1.5395212173461914
0.30000000,233.33355556,177.77777778,0.36428189277648926,0.7010583877563477,0.9008173942565918,1.0235824584960938,1.1168875694274902,1.1937808990478516,1.2594127655029297,1.3164315223693848
0.30000000,233.33355556,222.22222222,0.337078332901001,0.6029977798461914,0.7508347034454346,0.8501067161560059,0.93001389503479,0.996647834777832,1.0547456741333008,1.104362964630127
0.30000000,233.33355556,266.66666667,0.3116323947906494,0.5135431289672852,0.6175570487976074,0.6962800025939941,0.7617602348327637,0.8180115222930908,0.8669373989105225,0.9110269546508789
0.30000000,233.33355556,311.11111111,0.28765368461608887,0.43346309661865234,0.5043425559997559,0.56302809715271,0.6131937503814697,0.6592528820037842,0.6998553276062012,0.7357139587402344
0.30000000,233.33355556,355.55555556,0.2650160789489746,0.36239075660705566,0.4110078811645508,0.4525165557861328,0.4883248805999756,0.5221078395843506,0.5525314807891846,0.5802245140075684
0.30000000,233.33355556,400.00000000,0.2439558506011963,0.3026604652404785,0.337526798248291,0.3645496368408203,0.3881838321685791,0.4117422103881836,0.4324660301208496,0.4517078399658203
0.30000000,266.66677778,0.00000000,0.4400477409362793,0.9819595813751221,1.347616195678711,1.5509724617004395,1.6913795471191406,1.8027172088623047,1.8957805633544922,1.9767169952392578
0.30000000,266.66677778,44.44444444,0.40935516357421875,0.8685028553009033,1.1714997291564941,1.3511466979980469,1.4791507720947266,1.5829672813415527,1.671093463897705,1.7462658882141113
0.30000000,266.66677778,88.88888889,0.38026881217956543,0.7623863220214844,1.0058870315551758,1.1615047454833984,1.2777061462402344,1.373978614807129,1.4537272453308105,1.5229096412658691
0.30000000,266.66677778,133.33333333,0.35277342796325684,0.663881778717041,0.8552894592285156,0.9849295616149902,1.0879302024841309,1.1734681129455566,1.2456789016723633,1.3107786178588867
0.30000000,266.66677778,177.77777778,0.3269307613372803,0.5735442638397217,0.7187352180480957,0.8261537551879883,0.9138922691345215,0.98775315284729,1.0531153678894043,1.1094012260437012
0.30000000,266.66677778,222.22222222,0.3026010990142822,0.49172401428222656,0.5985405445098877,0.6844549179077148,0.7572264671325684,0.820244312286377,0.8757922649383545,0.9251980781555176
0.30000000,266.66677778,266.66666667,0.27953362464904785,0.41806769371032715,0.4954233169555664,0.5610060691833496,0.6177835464477539,0.6692047119140625,0.7147829532623291,0.7563419342041016
0.30000000,266.66677778,311.11111111,0.25798940658569336,0.352977991104126,0.40912318229675293,0.45711421966552734,0.4990205764770508,0.5381944179534912,0.5736522674560547,0.6057190895080566
0.30000000,266.66677778,355.55555556,0.2379457950592041,0.2966465950012207,0.3389279842376709,0.37220287322998047,0.40128278732299805,0.42981886863708496,0.4551968574523926,0.4789443016052246
0.30000000,266.66677778,400.00000000,0.21980834007263184,0.2498917579650879,0.2832224369049072,0.3054380416870117,0.32398533821105957,0.3438441753387451,0.36069488525390625,0.3769857883453369
0.30000000,300.00000000,0.00000000,0.3965022563934326,0.8209044933319092,1.10585355758667,1.2903051376342773,1.4303016662597656,1.541773796081543,1.6374473571777344,1.7209076881408691
0.30000000,300.00000000,44.44444444,0.3687469959259033,0.7229487895965576,0.9552521705627441,1.1150150299072266,1.238748550415039,1.3435120582580566,1.4330768585205078,1.5092439651489258
0.30000000,300.00000000,88.88888889,0.34258008003234863,0.6323907375335693,0.8173713684082031,0.9530580043792725,1.0628714561462402,1.1559858322143555,1.2344746589660645,1.305516242980957
0.30000000,300.00000000,133.33333333,0.317960262298584,0.5490963459014893,0.6930208206176758,0.8060901165008545,0.9004983901977539,0.9807174205780029,1.0518865585327148,1.1137666702270508
0.30000000,300.00000000,177.77777778,0.2946634292602539,0.4733257293701172,0.5832939147949219,0.6743593215942383,0.7529044151306152,0.8216018676757812,0.8825185298919678,0.9369070529937744
0.30000000,300.00000000,222.22222222,0.27255868911743164,0.4052095413208008,0.48806333541870117,0.5593955516815186,0.6217947006225586,0.6784658432006836,0.728705644607544,0.7752585411071777
0.30000000,300.00000000,266.66666667,0.25188231468200684,0.3449134826660156,0.4078865051269531,0.4615144729614258,0.5088598728179932,0.5530157089233398,0.5930485725402832,0.6302239894866943
0.30000000,300.00000000,311.11111111,0.23267769813537598,0.291792631149292,0.3410625457763672,0.3800232410430908,0.4143249988555908,0.44738245010375977,0.47722339630126953,0.5052175521850586
0.30000000,300.00000000,355.55555556,0.21524477005004883,0.24782061576843262,0.2865622043609619,0.31397438049316406,0.337216854095459,0.36106348037719727,0.3823366165161133,0.40230798721313477
0.30000000,300.00000000,400.00000000,0.19876646995544434,0.21297955513000488,0.24445438385009766,0.26356983184814453,0.27700042724609375,0.2936725616455078,0.3077208995819092,0.32103681564331055
0.37777778,0.00100000,0.00000000,1.4098992347717285,4.585522651672363,8.400777816772461,11.9467134475708,15.083995819091797,17.936063766479492,20.815778732299805,23.69886589050293
0.37777778,0.00100000,44.44444444,1.2657437324523926,3.9887595176696777,7.060770034790039,9.664345741271973,11.283491134643555,12.095407485961914,12.238508224487305,12.238783836364746
0.37777778,0.00100000,88.88888889,1.1392083168029785,3.524827480316162,6.018796920776367,8.003856658935547,8.888885498046875,8.922874450683594,8.922920227050781,8.922920227050781
0.37777778,0.00100000,133.33333333,1.0297377109527588,3.1467037200927734,5.212454795837402,6.664396286010742,7.100767135620117,7.106675148010254,7.107077598571777,7.107077598571777
0.37777778,0.00100000,177.77777778,0.936927080154419,2.827022075653076,4.578096866607666,5.6514129638671875,5.887237548828125,5.895254135131836,5.895216941833496,5.895106315612793
0.37777778,0.00100000,222.22222222,0.8563895225524902,2.5493383407592773,4.057260990142822,4.889330863952637,5.033525466918945,5.032492637634277,5.032690048217773,5.032637596130371
0.37777778,0.00100000,266.66666667,0.784034013748169,2.300182342529297,3.6021156311035156,4.24055814743042,4.294557094573975,4.295162200927734,4.294943809509277,4.295680046081543
0.37777778,0.00100000,311.11111111,0.7174243927001953,2.066086769104004,3.187040328979492,3.649048328399658,3.65285062789917,3.649630546569824,3.6526360511779785,3.6525707244873047
0.37777778,0.00100000,355.55555556,0.6564435958862305,1.848020076751709,2.796977996826172,3.1080241203308105,3.100738525390625,3.1022300720214844,3.1058802604675293,3.1017327308654785
0.37777778,0.00100000,400.00000000,0.5997583866119385,1.6392560005187988,2.4278993606567383,2.6128287315368652,2.6145853996276855,2.6172356605529785,2.6190028190612793,2.614935874938965
0.37777778,33.33422222,0.00000000,1.0673418045043945,3.194931983947754,5.00792932510376,6.001225471496582,6.347635269165039,6.496359825134277,6.588902473449707,6.649613380432129
0.37777778,33.33422222,44.44444444,0.9771966934204102,2.9112796783447266,4.538919448852539,5.400676727294922,5.687609672546387,5.780344009399414,5.824959754943848,5.850100517272949
0.37777778,33.33422222,88.88888889,0.8955795764923096,2.652738571166992,4.102108001708984,4.8536057472229,5.070667266845703,5.128726959228516,5.143881797790527,5.152554512023926
0.37777778,33.33422222,133.33333333,0.8225998878479004,2.413975715637207,3.706221580505371,4.3326239585876465,4.492074489593506,4.514441967010498,4.518777370452881,4.523322582244873
0.37777778,33.33422222,177.77777778,0.756629228591919,2.190873146057129,3.3297524452209473,3.8388724327087402,3.9290781021118164,3.9312191009521484,3.9327497482299805,3.9345173835754395
0.37777778,33.33422222,222.22222222,0.6962888240814209,1.9836106300354004,2.977135181427002,3.372084140777588,3.4051246643066406,3.405825614929199,3.406083106994629,3.4063186645507812
0.37777778,33.33422222,266.66666667,0.6404867172241211,1.7829689979553223,2.6427159309387207,2.933143138885498,2.936964988708496,2.9364633560180664,2.936539649963379,2.937161445617676
0.37777778,33.33422222,311.11111111,0.5887200832366943,1.5923776626586914,2.3196988105773926,2.5217580795288086,2.519648551940918,2.5197339057922363,2.5202412605285645,2.520099639892578
0.37777778,33.33422222,355.55555556,0.5414068698883057,1.4072604179382324,2.0078725814819336,2.1369338035583496,2.1382956504821777,2.1393861770629883,2.1396303176879883,2.1382904052734375
0.37777778,33.33422222,400.00000000,0.4975016117095947,1.230635166168213,1.7052321434020996,1.7794480323791504,1.7826247215270996,1.784165859222412,1.7848544120788574,1.783266544342041
0.37777778,66.66744444,0.00000000,0.8655619621276855,2.519153594970703,3.7841944694519043,4.402031898498535,4.630630016326904,4.744176387786865,4.815122127532959,4.873380184173584
0.37777778,66.66744444,44.44444444,0.7996540069580078,2.308988094329834,3.4494571685791016,3.98494291305542,4.164727687835693,4.242779731750488,4.2947096824646,4.340536117553711
0.37777778,66.66744444,88.88888889,0.7385854721069336,2.109053134918213,3.1320486068725586,3.5820178985595703,3.7172436714172363,3.77022123336792,3.8085618019104004,3.843937397003174
0.37777778,66.66744444,133.33333333,0.6827681064605713,1.9154853820800781,2.826138973236084,3.197085380554199,3.2917304039001465,3.3266477584838867,3.3557052612304688,3.38291072845459
0.37777778,66.66744444,177.77777778,0.6307539939880371,1.7346382141113281,2.530402183532715,2.828779697418213,2.8874621391296387,2.9100708961486816,2.9312052726745605,2.950967788696289
0.37777778,66.66744444,222.22222222,0.5827622413635254,1.556410789489746,2.2443795204162598,2.4789724349975586,2.510660171508789,2.52638578414917,2.541506290435791,2.5559163093566895
0.37777778,66.66744444,266.66666667,0.5383858680725098,1.3871026039123535,1.9674429893493652,2.1450328826904297,2.159959316253662,2.171414375305176,2.1822853088378906,2.1926088333129883
0.37777778,66.66744444,311.11111111,0.49691104888916016,1.2221851348876953,1.6981797218322754,1.8282966613769531,1.8371567726135254,1.8466911315917969,1.8555493354797363,1.8639650344848633
0.37777778,66.66744444,355.55555556,0.4583168029785156,1.0673866271972656,1.4387903213500977,1.5272912979125977,1.5350799560546875,1.544062614440918,1.5522246360778809,1.5596652030944824
0.37777778,66.66744444,400.00000000,0.4222843647003174,0.9149789810180664,1.189704418182373,1.2422256469726562,1.2516365051269531,1.2612838745117188,1.269948959350586,1.2778377532958984
0.37777778,100.00066667,0.00000000,0.72524094581604,2.040302276611328,2.978611946105957,3.406249523162842,3.5798187255859375,3.683938980102539,3.7665624618530273,3.8387503623962402
0.37777778,100.00066667,44.44444444,0.6730356216430664,1.8653573989868164,2.70855712890625,3.0768861770629883,3.2235770225524902,3.3115592002868652,3.381302833557129,3.442903518676758
0.37777778,100.00066667,88.88888889,0.62434983253479,1.69411039352417,2.44596529006958,2.7602314949035645,2.87661075592041,2.9505372047424316,3.012784004211426,3.0681982040405273
0.37777778,100.00066667,133.33333333,0.5794432163238525,1.5318565368652344,2.1909518241882324,2.455979824066162,2.549746036529541,2.6109766960144043,2.6650099754333496,2.7119336128234863
0.37777778,100.00066667,177.77777778,0.537388801574707,1.372483253479004,1.942896842956543,2.161661148071289,2.2379093170166016,2.2918038368225098,2.3380722999572754,2.3799524307250977
0.37777778,100.00066667,222.22222222,0.49797940254211426,1.2216582298278809,1.7010655403137207,1.8812432289123535,1.9433889389038086,1.9895305633544922,2.029412269592285,2.063361644744873
0.37777778,100.00066667,266.66666667,0.46108579635620117,1.075528621673584,1.4682931900024414,1.6110496520996094,1.6651372909545898,1.7068729400634766,1.7432971000671387,1.7753081321716309
0.37777778,100.00066667,311.11111111,0.42635297775268555,0.9360170364379883,1.2435603141784668,1.354227066040039,1.403902530670166,1.4431285858154297,1.475879192352295,1.50492525100708
0.37777778,100.00066667,355.55555556,0.39366769790649414,0.8044302463531494,1.0318527221679688,1.113107681274414,1.157933235168457,1.193509578704834,1.223254680633545,1.2500286102294922
0.37777778,100.00066667,400.00000000,0.36293601989746094,0.683474063873291,0.83400559425354,0.8910312652587891,0.9294397830963135,0.9611828327178955,0.988558292388916,1.0135998725891113
0.37777778,133.33388889,0.00000000,0.6214780807495117,1.6651644706726074,2.3850350379943848,2.712179660797119,2.872500419616699,2.988091468811035,3.081393241882324,3.1632862091064453
0.37777778,133.33388889,44.44444444,0.5787265300750732,1.5117802619934082,2.1549763679504395,2.4432201385498047,2.582542896270752,2.686330795288086,2.7728934288024902,2.8481016159057617
0.37777778,133.33388889,88.88888889,0.538564920425415,1.365494728088379,1.929795742034912,2.181406021118164,2.305361270904541,2.3990535736083984,2.475719451904297,2.5432162284851074
0.37777778,133.33388889,133.33333333,0.5007522106170654,1.2231340408325195,1.7094135284423828,1.9290757179260254,2.038461685180664,2.1225180625915527,2.19173002243042,2.2518234252929688
0.37777778,133.33388889,177.77777778,0.4652392864227295,1.0875582695007324,1.4970669746398926,1.6842684745788574,1.783827304840088,1.8605413436889648,1.9246196746826172,1.9774713516235352
0.37777778,133.33388889,222.22222222,0.4317343235015869,0.9566302299499512,1.294032096862793,1.4502029418945312,1.5403151512145996,1.6094470024108887,1.667607307434082,1.717008113861084
0.37777778,133.33388889,266.66666667,0.4000859260559082,0.8341808319091797,1.0990095138549805,1.2264704704284668,1.3079833984375,1.370819091796875,1.4242653846740723,1.4690699577331543
0.37777778,133.33388889,311.11111111,0.37018489837646484,0.7201473712921143,0.9165198802947998,1.0177388191223145,1.0886340141296387,1.1464662551879883,1.1932454109191895,1.233713150024414
0.37777778,133.33388889,355.55555556,0.34194016456604004,0.6142160892486572,0.751035213470459,0.8280680179595947,0.8873770236968994,0.935849666595459,0.9759354591369629,1.0133109092712402
0.37777778,133.33388889,400.00000000,0.31554174423217773,0.517418622970581,0.6039514541625977,0.6617536544799805,0.7083609104156494,0.748356819152832,0.7819421291351318,0.8112819194793701
0.37777778,166.66711111,0.00000000,0.5411183834075928,1.3607325553894043,1.9220972061157227,2.199978828430176,2.362420082092285,2.4866318702697754,2.590872287750244,2.6784915924072266
0.37777778,166.66711111,44.44444444,0.5046758651733398,1.2279562950134277,1.7222328186035156,1.971656322479248,2.1176319122314453,2.234206199645996,2.331089496612549,2.412712574005127
0.37777778,166.66711111,88.88888889,0.47034502029418945,1.1002197265625,1.5257601737976074,1.7483925819396973,1.8833880424499512,1.9901618957519531,2.078138828277588,2.1538844108581543
0.37777778,166.66711111,133.33333333,0.4378199577331543,0.9774284362792969,1.339141845703125,1.532198429107666,1.6574602127075195,1.7548785209655762,1.8357973098754883,1.9066176414489746
0.37777778,166.66711111,177.77777778,0.4069712162017822,0.8627474308013916,1.1590418815612793,1.326014518737793,1.438720703125,1.5278897285461426,1.6025605201721191,1.6674604415893555
0.37777778,166.66711111,222.22222222,0.37770724296569824,0.7546234130859375,0.9886531829833984,1.1286249160766602,1.2286643981933594,1.311255931854248,1.3796510696411133,1.4376745223999023
0.37777778,166.66711111,266.66666667,0.3500387668609619,0.6538903713226318,0.832648754119873,0.9465012550354004,1.0334858894348145,1.1051006317138672,1.1664175987243652,1.2176589965820312
0.37777778,166.66711111,311.11111111,0.3240385055541992,0.5615980625152588,0.691495418548584,0.7821502685546875,0.8540289402008057,0.9157636165618896,0.9670121669769287,1.0130224227905273
0.37777778,166.66711111,355.55555556,0.2996511459350586,0.4775657653808594,0.5665922164916992,0.6351132392883301,0.6928863525390625,0.7429778575897217,0.7862191200256348,0.8240499496459961
